ano,Mês,Região,Estado,publica,particular,Total,Taxa_Inclusao,Nivel_Atendimento,Projeção,Mês_Nome
2011,2,Sudeste,ES,2821,654,3475,0.72,Alto,Não,Fevereiro
2011,2,Sudeste,MG,2687,679,3366,0.64,Alto,Não,Fevereiro
2011,2,Sudeste,RJ,2673,638,3311,0.66,Médio,Não,Fevereiro
2011,2,Sudeste,SP,2795,656,3451,0.68,Médio,Não,Fevereiro
2011,2,Sul,PR,3179,752,3931,0.63,Alto,Não,Fevereiro
2011,2,Sul,RS,3035,776,3811,0.61,Alto,Não,Fevereiro
2011,2,Sul,SC,3207,729,3936,0.61,Baixo,Não,Fevereiro
2011,3,Centro-Oeste,DF,2350,588,2938,0.62,Baixo,Não,Março
2011,3,Centro-Oeste,GO,2476,602,3078,0.6,Alto,Não,Março
2011,3,Centro-Oeste,MS,2372,562,2934,0.6,Alto,Não,Março
2011,3,Centro-Oeste,MT,2375,599,2974,0.68,Baixo,Não,Março
2011,3,Nordeste,AL,921,231,1152,0.64,Médio,Não,Março
2011,3,Nordeste,BA,937,233,1170,0.63,Médio,Não,Março
2011,3,Nordeste,CE,912,225,1137,0.63,Médio,Não,Março
2011,3,Nordeste,MA,1000,231,1231,0.63,Médio,Não,Março
2011,3,Nordeste,PB,960,232,1192,0.66,Alto,Não,Março
2011,3,Nordeste,PE,961,240,1201,0.62,Baixo,Não,Março
2011,3,Nordeste,PI,933,224,1157,0.59,Baixo,Não,Março
2011,3,Nordeste,RN,915,229,1144,0.62,Baixo,Não,Março
2011,3,Nordeste,SE,944,226,1170,0.68,Baixo,Não,Março
2011,3,Norte,AC,962,241,1203,0.61,Médio,Não,Março
2011,3,Norte,AM,968,234,1202,0.6,Alto,Não,Março
2011,3,Norte,AP,920,233,1153,0.62,Médio,Não,Março
2011,3,Norte,PA,999,240,1239,0.6,Médio,Não,Março
2011,3,Norte,RO,910,223,1133,0.58,Baixo,Não,Março
2011,3,Norte,RR,997,234,1231,0.6,Baixo,Não,Março
2011,3,Norte,TO,947,231,1178,0.57,Médio,Não,Março
2011,3,Sudeste,ES,3003,734,3737,0.72,Alto,Não,Março
2011,3,Sudeste,MG,3033,782,3815,0.71,Alto,Não,Março
2011,3,Sudeste,RJ,3139,760,3899,0.73,Médio,Não,Março
2011,3,Sudeste,SP,2985,759,3744,0.73,Médio,Não,Março
2011,3,Sul,PR,3588,825,4413,0.66,Médio,Não,Março
2011,3,Sul,RS,3409,817,4226,0.71,Médio,Não,Março
2011,3,Sul,SC,3657,826,4483,0.66,Baixo,Não,Março
2011,4,Centro-Oeste,DF,2554,632,3186,0.66,Médio,Não,Abril
2011,4,Centro-Oeste,GO,2761,644,3405,0.67,Médio,Não,Abril
2011,4,Centro-Oeste,MS,2653,608,3261,0.66,Baixo,Não,Abril
2011,4,Centro-Oeste,MT,2719,625,3344,0.63,Médio,Não,Abril
2011,4,Nordeste,AL,1068,243,1311,0.64,Alto,Não,Abril
2011,4,Nordeste,BA,1094,258,1352,0.58,Médio,Não,Abril
2011,4,Nordeste,CE,1100,245,1345,0.62,Baixo,Não,Abril
2011,4,Nordeste,MA,1069,259,1328,0.62,Médio,Não,Abril
2011,4,Nordeste,PB,1109,262,1371,0.59,Alto,Não,Abril
2011,4,Nordeste,PE,1061,255,1316,0.64,Médio,Não,Abril
2011,4,Nordeste,PI,1018,264,1282,0.61,Baixo,Não,Abril
2011,4,Nordeste,RN,1084,265,1349,0.59,Médio,Não,Abril
2011,4,Nordeste,SE,1093,266,1359,0.62,Alto,Não,Abril
2011,4,Norte,AC,1112,246,1358,0.64,Alto,Não,Abril
2011,4,Norte,AM,1074,245,1319,0.62,Baixo,Não,Abril
2011,4,Norte,AP,1019,259,1278,0.58,Baixo,Não,Abril
2011,4,Norte,PA,1023,267,1290,0.6,Baixo,Não,Abril
2011,4,Norte,RO,1099,247,1346,0.6,Médio,Não,Abril
2011,4,Norte,RR,1102,251,1353,0.6,Médio,Não,Abril
2011,4,Norte,TO,1017,243,1260,0.65,Baixo,Não,Abril
2011,4,Sudeste,ES,3327,843,4170,0.65,Baixo,Não,Abril
2011,4,Sudeste,MG,3293,810,4103,0.7,Alto,Não,Abril
2011,4,Sudeste,RJ,3542,812,4354,0.65,Médio,Não,Abril
2011,4,Sudeste,SP,3601,808,4409,0.73,Médio,Não,Abril
2011,4,Sul,PR,3806,912,4718,0.66,Alto,Não,Abril
2011,4,Sul,RS,3903,978,4881,0.63,Alto,Não,Abril
2011,4,Sul,SC,3744,941,4685,0.63,Alto,Não,Abril
2011,5,Centro-Oeste,DF,2976,677,3653,0.68,Baixo,Não,Maio
2011,5,Centro-Oeste,GO,2774,718,3492,0.66,Médio,Não,Maio
2011,5,Centro-Oeste,MS,2865,655,3520,0.65,Baixo,Não,Maio
2011,5,Centro-Oeste,MT,2734,673,3407,0.6,Alto,Não,Maio
2011,5,Nordeste,AL,1128,281,1409,0.6,Médio,Não,Maio
2011,5,Nordeste,BA,1110,287,1397,0.67,Médio,Não,Maio
2011,5,Nordeste,CE,1170,276,1446,0.66,Médio,Não,Maio
2011,5,Nordeste,MA,1143,284,1427,0.6,Médio,Não,Maio
2011,5,Nordeste,PB,1153,274,1427,0.63,Médio,Não,Maio
2011,5,Nordeste,PE,1194,268,1462,0.59,Médio,Não,Maio
2011,5,Nordeste,PI,1144,265,1409,0.6,Médio,Não,Maio
2011,5,Nordeste,RN,1150,262,1412,0.65,Médio,Não,Maio
2011,5,Nordeste,SE,1186,282,1468,0.61,Baixo,Não,Maio
2011,5,Norte,AC,1140,270,1410,0.64,Médio,Não,Maio
2011,5,Norte,AM,1087,261,1348,0.57,Médio,Não,Maio
2011,5,Norte,AP,1176,282,1458,0.64,Baixo,Não,Maio
2011,5,Norte,PA,1155,277,1432,0.63,Baixo,Não,Maio
2011,5,Norte,RO,1190,287,1477,0.57,Alto,Não,Maio
2011,5,Norte,RR,1153,284,1437,0.58,Alto,Não,Maio
2011,5,Norte,TO,1099,276,1375,0.63,Baixo,Não,Maio
2011,5,Sudeste,ES,3887,929,4816,0.65,Baixo,Não,Maio
2011,5,Sudeste,MG,3761,860,4621,0.69,Médio,Não,Maio
2011,5,Sudeste,RJ,3746,880,4626,0.69,Médio,Não,Maio
2011,5,Sudeste,SP,3660,907,4567,0.74,Médio,Não,Maio
2011,5,Sul,PR,4252,1003,5255,0.62,Alto,Não,Maio
2011,5,Sul,RS,4106,1011,5117,0.67,Médio,Não,Maio
2011,5,Sul,SC,4243,1010,5253,0.69,Alto,Não,Maio
2011,6,Centro-Oeste,DF,2808,680,3488,0.69,Alto,Não,Junho
2011,6,Centro-Oeste,GO,2810,688,3498,0.68,Médio,Não,Junho
2011,6,Centro-Oeste,MS,2824,710,3534,0.67,Baixo,Não,Junho
2011,6,Centro-Oeste,MT,2840,684,3524,0.65,Baixo,Não,Junho
2011,6,Nordeste,AL,1214,280,1494,0.66,Médio,Não,Junho
2011,6,Nordeste,BA,1130,294,1424,0.64,Médio,Não,Junho
2011,6,Nordeste,CE,1218,283,1501,0.65,Médio,Não,Junho
2011,6,Nordeste,MA,1114,281,1395,0.59,Médio,Não,Junho
2011,6,Nordeste,PB,1188,285,1473,0.64,Baixo,Não,Junho
2011,6,Nordeste,PE,1198,289,1487,0.66,Alto,Não,Junho
2011,6,Nordeste,PI,1160,281,1441,0.61,Médio,Não,Junho
2011,6,Nordeste,RN,1177,286,1463,0.58,Médio,Não,Junho
2011,6,Nordeste,SE,1203,275,1478,0.64,Médio,Não,Junho
2011,6,Norte,AC,1217,279,1496,0.63,Médio,Não,Junho
2011,6,Norte,AM,1150,275,1425,0.64,Baixo,Não,Junho
2011,6,Norte,AP,1165,281,1446,0.63,Médio,Não,Junho
2011,6,Norte,PA,1159,267,1426,0.62,Médio,Não,Junho
2011,6,Norte,RO,1196,271,1467,0.57,Médio,Não,Junho
2011,6,Norte,RR,1119,278,1397,0.65,Baixo,Não,Junho
2011,6,Norte,TO,1172,292,1464,0.63,Baixo,Não,Junho
2011,6,Sudeste,ES,3863,938,4801,0.7,Médio,Não,Junho
2011,6,Sudeste,MG,3842,915,4757,0.66,Alto,Não,Junho
2011,6,Sudeste,RJ,3655,870,4525,0.69,Médio,Não,Junho
2011,6,Sudeste,SP,3630,907,4537,0.68,Alto,Não,Junho
2011,6,Sul,PR,4163,1070,5233,0.67,Alto,Não,Junho
2011,6,Sul,RS,4228,986,5214,0.67,Médio,Não,Junho
2011,6,Sul,SC,4347,1044,5391,0.65,Médio,Não,Junho
2011,7,Centro-Oeste,DF,2766,677,3443,0.66,Baixo,Não,Julho
2011,7,Centro-Oeste,GO,2952,682,3634,0.68,Baixo,Não,Julho
2011,7,Centro-Oeste,MS,2856,714,3570,0.66,Baixo,Não,Julho
2011,7,Centro-Oeste,MT,2955,716,3671,0.63,Médio,Não,Julho
2011,7,Nordeste,AL,1117,286,1403,0.66,Alto,Não,Julho
2011,7,Nordeste,BA,1163,264,1427,0.67,Baixo,Não,Julho
2011,7,Nordeste,CE,1173,267,1440,0.66,Baixo,Não,Julho
2011,7,Nordeste,MA,1128,263,1391,0.62,Baixo,Não,Julho
2011,7,Nordeste,PB,1100,279,1379,0.59,Baixo,Não,Julho
2011,7,Nordeste,PE,1147,284,1431,0.65,Médio,Não,Julho
2011,7,Nordeste,PI,1108,278,1386,0.67,Médio,Não,Julho
2011,7,Nordeste,RN,1195,286,1481,0.67,Baixo,Não,Julho
2011,7,Nordeste,SE,1142,273,1415,0.6,Baixo,Não,Julho
2011,7,Norte,AC,1125,281,1406,0.65,Médio,Não,Julho
2011,7,Norte,AM,1092,266,1358,0.56,Médio,Não,Julho
2011,7,Norte,AP,1141,262,1403,0.63,Baixo,Não,Julho
2011,7,Norte,PA,1175,284,1459,0.61,Médio,Não,Julho
2011,7,Norte,RO,1127,279,1406,0.56,Baixo,Não,Julho
2011,7,Norte,RR,1140,278,1418,0.64,Médio,Não,Julho
2011,7,Norte,TO,1164,269,1433,0.61,Baixo,Não,Julho
2011,7,Sudeste,ES,3713,882,4595,0.71,Médio,Não,Julho
2011,7,Sudeste,MG,3561,892,4453,0.72,Alto,Não,Julho
2011,7,Sudeste,RJ,3711,916,4627,0.72,Alto,Não,Julho
2011,7,Sudeste,SP,3533,867,4400,0.66,Médio,Não,Julho
2011,7,Sul,PR,4158,986,5144,0.64,Alto,Não,Julho
2011,7,Sul,RS,4314,1018,5332,0.66,Alto,Não,Julho
2011,7,Sul,SC,4232,1034,5266,0.68,Médio,Não,Julho
2011,8,Centro-Oeste,DF,2749,612,3361,0.6,Médio,Não,Agosto
2011,8,Centro-Oeste,GO,2723,669,3392,0.69,Médio,Não,Agosto
2011,8,Centro-Oeste,MS,2537,667,3204,0.69,Médio,Não,Agosto
2011,8,Centro-Oeste,MT,2537,660,3197,0.65,Médio,Não,Agosto
2011,8,Nordeste,AL,1055,267,1322,0.59,Médio,Não,Agosto
2011,8,Nordeste,BA,1081,259,1340,0.58,Baixo,Não,Agosto
2011,8,Nordeste,CE,1040,252,1292,0.66,Alto,Não,Agosto
2011,8,Nordeste,MA,1067,264,1331,0.64,Baixo,Não,Agosto
2011,8,Nordeste,PB,1051,263,1314,0.66,Baixo,Não,Agosto
2011,8,Nordeste,PE,1041,252,1293,0.6,Médio,Não,Agosto
2011,8,Nordeste,PI,1060,261,1321,0.58,Baixo,Não,Agosto
2011,8,Nordeste,RN,1049,252,1301,0.65,Médio,Não,Agosto
2011,8,Nordeste,SE,1080,250,1330,0.58,Baixo,Não,Agosto
2011,8,Norte,AC,1062,262,1324,0.63,Baixo,Não,Agosto
2011,8,Norte,AM,1075,253,1328,0.55,Médio,Não,Agosto
2011,8,Norte,AP,1061,262,1323,0.61,Médio,Não,Agosto
2011,8,Norte,PA,1065,249,1314,0.63,Baixo,Não,Agosto
2011,8,Norte,RO,1082,264,1346,0.57,Baixo,Não,Agosto
2011,8,Norte,RR,1115,265,1380,0.63,Médio,Não,Agosto
2011,8,Norte,TO,1066,253,1319,0.63,Médio,Não,Agosto
2011,8,Sudeste,ES,3567,811,4378,0.71,Alto,Não,Agosto
2011,8,Sudeste,MG,3368,804,4172,0.74,Médio,Não,Agosto
2011,8,Sudeste,RJ,3425,842,4267,0.72,Alto,Não,Agosto
2011,8,Sudeste,SP,3582,799,4381,0.69,Alto,Não,Agosto
2011,8,Sul,PR,3816,938,4754,0.71,Alto,Não,Agosto
2011,8,Sul,RS,3885,979,4864,0.68,Médio,Não,Agosto
2011,8,Sul,SC,4009,910,4919,0.61,Alto,Não,Agosto
2011,9,Centro-Oeste,DF,2389,548,2937,0.6,Médio,Não,Setembro
2011,9,Centro-Oeste,GO,2321,567,2888,0.65,Médio,Não,Setembro
2011,9,Centro-Oeste,MS,2393,588,2981,0.66,Médio,Não,Setembro
2011,9,Centro-Oeste,MT,2465,563,3028,0.63,Baixo,Não,Setembro
2011,9,Nordeste,AL,971,228,1199,0.64,Baixo,Não,Setembro
2011,9,Nordeste,BA,913,228,1141,0.6,Médio,Não,Setembro
2011,9,Nordeste,CE,976,235,1211,0.59,Médio,Não,Setembro
2011,9,Nordeste,MA,928,226,1154,0.66,Baixo,Não,Setembro
2011,9,Nordeste,PB,1003,226,1229,0.59,Médio,Não,Setembro
2011,9,Nordeste,PE,969,223,1192,0.61,Baixo,Não,Setembro
2011,9,Nordeste,PI,971,231,1202,0.68,Médio,Não,Setembro
2011,9,Nordeste,RN,994,223,1217,0.65,Médio,Não,Setembro
2011,9,Nordeste,SE,976,225,1201,0.64,Médio,Não,Setembro
2011,9,Norte,AC,929,237,1166,0.61,Baixo,Não,Setembro
2011,9,Norte,AM,910,219,1129,0.56,Médio,Não,Setembro
2011,9,Norte,AP,948,236,1184,0.6,Médio,Não,Setembro
2011,9,Norte,PA,927,232,1159,0.59,Baixo,Não,Setembro
2011,9,Norte,RO,959,219,1178,0.65,Alto,Não,Setembro
2011,9,Norte,RR,911,223,1134,0.64,Baixo,Não,Setembro
2011,9,Norte,TO,936,233,1169,0.55,Médio,Não,Setembro
2011,9,Sudeste,ES,3151,725,3876,0.64,Médio,Não,Setembro
2011,9,Sudeste,MG,3029,722,3751,0.7,Alto,Não,Setembro
2011,9,Sudeste,RJ,3108,752,3860,0.65,Médio,Não,Setembro
2011,9,Sudeste,SP,3229,730,3959,0.68,Alto,Não,Setembro
2011,9,Sul,PR,3637,807,4444,0.62,Médio,Não,Setembro
2011,9,Sul,RS,3425,865,4290,0.64,Médio,Não,Setembro
2011,9,Sul,SC,3408,814,4222,0.61,Alto,Não,Setembro
2011,10,Centro-Oeste,DF,2096,521,2617,0.6,Médio,Não,Outubro
2011,10,Centro-Oeste,GO,2097,534,2631,0.65,Médio,Não,Outubro
2011,10,Centro-Oeste,MS,2170,520,2690,0.62,Baixo,Não,Outubro
2011,10,Centro-Oeste,MT,2226,531,2757,0.65,Médio,Não,Outubro
2011,10,Nordeste,AL,844,214,1058,0.58,Médio,Não,Outubro
2011,10,Nordeste,BA,861,205,1066,0.67,Médio,Não,Outubro
2011,10,Nordeste,CE,810,202,1012,0.59,Baixo,Não,Outubro
2011,10,Nordeste,MA,876,211,1087,0.65,Baixo,Não,Outubro
2011,10,Nordeste,PB,890,207,1097,0.59,Médio,Não,Outubro
2011,10,Nordeste,PE,811,205,1016,0.6,Baixo,Não,Outubro
2011,10,Nordeste,PI,818,210,1028,0.61,Alto,Não,Outubro
2011,10,Nordeste,RN,825,208,1033,0.67,Médio,Não,Outubro
2011,10,Nordeste,SE,861,211,1072,0.66,Baixo,Não,Outubro
2011,10,Norte,AC,851,213,1064,0.6,Médio,Não,Outubro
2011,10,Norte,AM,859,202,1061,0.63,Médio,Não,Outubro
2011,10,Norte,AP,862,204,1066,0.61,Médio,Não,Outubro
2011,10,Norte,PA,815,198,1013,0.63,Baixo,Não,Outubro
2011,10,Norte,RO,859,214,1073,0.62,Médio,Não,Outubro
2011,10,Norte,RR,877,207,1084,0.6,Médio,Não,Outubro
2011,10,Norte,TO,826,214,1040,0.59,Baixo,Não,Outubro
2011,10,Sudeste,ES,2760,679,3439,0.68,Alto,Não,Outubro
2011,10,Sudeste,MG,2767,673,3440,0.71,Baixo,Não,Outubro
2011,10,Sudeste,RJ,2788,652,3440,0.66,Médio,Não,Outubro
2011,10,Sudeste,SP,2795,697,3492,0.74,Médio,Não,Outubro
2011,10,Sul,PR,3198,757,3955,0.67,Alto,Não,Outubro
2011,10,Sul,RS,3039,761,3800,0.64,Alto,Não,Outubro
2011,10,Sul,SC,3065,741,3806,0.61,Alto,Não,Outubro
2011,11,Centro-Oeste,DF,1884,480,2364,0.64,Alto,Não,Novembro
2011,11,Centro-Oeste,GO,1916,468,2384,0.61,Baixo,Não,Novembro
2011,11,Centro-Oeste,MS,1882,465,2347,0.69,Médio,Não,Novembro
2011,11,Centro-Oeste,MT,1980,467,2447,0.67,Baixo,Não,Novembro
2011,11,Nordeste,AL,797,179,976,0.6,Médio,Não,Novembro
2011,11,Nordeste,BA,799,183,982,0.68,Médio,Não,Novembro
2011,11,Nordeste,CE,808,182,990,0.6,Médio,Não,Novembro
2011,11,Nordeste,MA,785,189,974,0.62,Médio,Não,Novembro
2011,11,Nordeste,PB,778,180,958,0.67,Baixo,Não,Novembro
2011,11,Nordeste,PE,740,190,930,0.58,Alto,Não,Novembro
2011,11,Nordeste,PI,751,182,933,0.64,Médio,Não,Novembro
2011,11,Nordeste,RN,771,176,947,0.65,Baixo,Não,Novembro
2011,11,Nordeste,SE,735,193,928,0.64,Alto,Não,Novembro
2011,11,Norte,AC,800,184,984,0.63,Baixo,Não,Novembro
2011,11,Norte,AM,764,192,956,0.59,Alto,Não,Novembro
2011,11,Norte,AP,793,193,986,0.57,Médio,Não,Novembro
2011,11,Norte,PA,769,194,963,0.64,Médio,Não,Novembro
2011,11,Norte,RO,790,185,975,0.56,Médio,Não,Novembro
2011,11,Norte,RR,767,180,947,0.57,Baixo,Não,Novembro
2011,11,Norte,TO,739,192,931,0.6,Médio,Não,Novembro
2011,11,Sudeste,ES,2496,583,3079,0.69,Médio,Não,Novembro
2011,11,Sudeste,MG,2531,585,3116,0.72,Alto,Não,Novembro
2011,11,Sudeste,RJ,2613,604,3217,0.65,Médio,Não,Novembro
2011,11,Sudeste,SP,2533,586,3119,0.73,Médio,Não,Novembro
2011,11,Sul,PR,2878,651,3529,0.69,Médio,Não,Novembro
2011,11,Sul,RS,2871,692,3563,0.65,Médio,Não,Novembro
2011,11,Sul,SC,2855,689,3544,0.61,Alto,Não,Novembro
2011,12,Centro-Oeste,DF,1861,461,2322,0.66,Baixo,Não,Dezembro
2011,12,Centro-Oeste,GO,1798,469,2267,0.67,Baixo,Não,Dezembro
2011,12,Centro-Oeste,MS,1903,439,2342,0.61,Médio,Não,Dezembro
2011,12,Centro-Oeste,MT,1923,458,2381,0.61,Médio,Não,Dezembro
2011,12,Nordeste,AL,744,174,918,0.61,Médio,Não,Dezembro
2011,12,Nordeste,BA,744,175,919,0.64,Médio,Não,Dezembro
2011,12,Nordeste,CE,762,182,944,0.64,Alto,Não,Dezembro
2011,12,Nordeste,MA,770,177,947,0.66,Alto,Não,Dezembro
2011,12,Nordeste,PB,778,170,948,0.65,Alto,Não,Dezembro
2011,12,Nordeste,PE,727,187,914,0.66,Médio,Não,Dezembro
2011,12,Nordeste,PI,763,177,940,0.61,Médio,Não,Dezembro
2011,12,Nordeste,RN,751,174,925,0.63,Médio,Não,Dezembro
2011,12,Nordeste,SE,709,176,885,0.64,Baixo,Não,Dezembro
2011,12,Norte,AC,722,184,906,0.65,Médio,Não,Dezembro
2011,12,Norte,AM,720,173,893,0.64,Médio,Não,Dezembro
2011,12,Norte,AP,712,178,890,0.63,Médio,Não,Dezembro
2011,12,Norte,PA,759,173,932,0.6,Baixo,Não,Dezembro
2011,12,Norte,RO,721,185,906,0.57,Médio,Não,Dezembro
2011,12,Norte,RR,756,181,937,0.56,Médio,Não,Dezembro
2011,12,Norte,TO,733,184,917,0.63,Médio,Não,Dezembro
2011,12,Sudeste,ES,2415,604,3019,0.72,Médio,Não,Dezembro
2011,12,Sudeste,MG,2420,577,2997,0.69,Alto,Não,Dezembro
2011,12,Sudeste,RJ,2360,584,2944,0.67,Alto,Não,Dezembro
2011,12,Sudeste,SP,2495,581,3076,0.69,Médio,Não,Dezembro
2011,12,Sul,PR,2744,651,3395,0.61,Alto,Não,Dezembro
2011,12,Sul,RS,2786,625,3411,0.67,Alto,Não,Dezembro
2011,12,Sul,SC,2717,658,3375,0.62,Alto,Não,Dezembro
2012,1,Centro-Oeste,DF,2134,513,2647,0.63,Médio,Não,Janeiro
2012,1,Centro-Oeste,GO,2177,521,2698,0.69,Baixo,Não,Janeiro
2012,1,Centro-Oeste,MS,2093,496,2589,0.69,Médio,Não,Janeiro
2012,1,Centro-Oeste,MT,2217,516,2733,0.62,Médio,Não,Janeiro
2012,1,Nordeste,AL,891,210,1101,0.65,Alto,Não,Janeiro
2012,1,Nordeste,BA,851,207,1058,0.67,Médio,Não,Janeiro
2012,1,Nordeste,CE,876,199,1075,0.63,Alto,Não,Janeiro
2012,1,Nordeste,MA,811,203,1014,0.59,Alto,Não,Janeiro
2012,1,Nordeste,PB,886,202,1088,0.62,Médio,Não,Janeiro
2012,1,Nordeste,PE,885,201,1086,0.59,Baixo,Não,Janeiro
2012,1,Nordeste,PI,866,197,1063,0.61,Baixo,Não,Janeiro
2012,1,Nordeste,RN,877,203,1080,0.66,Médio,Não,Janeiro
2012,1,Nordeste,SE,880,208,1088,0.67,Médio,Não,Janeiro
2012,1,Norte,AC,839,215,1054,0.59,Médio,Não,Janeiro
2012,1,Norte,AM,812,200,1012,0.6,Baixo,Não,Janeiro
2012,1,Norte,AP,815,209,1024,0.64,Médio,Não,Janeiro
2012,1,Norte,PA,812,199,1011,0.63,Baixo,Não,Janeiro
2012,1,Norte,RO,826,200,1026,0.56,Baixo,Não,Janeiro
2012,1,Norte,RR,887,198,1085,0.55,Médio,Não,Janeiro
2012,1,Norte,TO,826,196,1022,0.64,Baixo,Não,Janeiro
2012,1,Sudeste,ES,2734,687,3421,0.7,Alto,Não,Janeiro
2012,1,Sudeste,MG,2821,643,3464,0.71,Baixo,Não,Janeiro
2012,1,Sudeste,RJ,2675,639,3314,0.68,Médio,Não,Janeiro
2012,1,Sudeste,SP,2907,689,3596,0.64,Alto,Não,Janeiro
2012,1,Sul,PR,3189,795,3984,0.69,Médio,Não,Janeiro
2012,1,Sul,RS,3169,761,3930,0.71,Alto,Não,Janeiro
2012,1,Sul,SC,3054,760,3814,0.63,Alto,Não,Janeiro
2012,2,Centro-Oeste,DF,2451,593,3044,0.67,Baixo,Não,Fevereiro
2012,2,Centro-Oeste,GO,2301,556,2857,0.66,Baixo,Não,Fevereiro
2012,2,Centro-Oeste,MS,2327,550,2877,0.65,Médio,Não,Fevereiro
2012,2,Centro-Oeste,MT,2316,556,2872,0.6,Médio,Não,Fevereiro
2012,2,Nordeste,AL,975,223,1198,0.66,Baixo,Não,Fevereiro
2012,2,Nordeste,BA,957,237,1194,0.6,Médio,Não,Fevereiro
2012,2,Nordeste,CE,925,236,1161,0.63,Médio,Não,Fevereiro
2012,2,Nordeste,MA,938,227,1165,0.62,Baixo,Não,Fevereiro
2012,2,Nordeste,PB,955,230,1185,0.66,Baixo,Não,Fevereiro
2012,2,Nordeste,PE,904,216,1120,0.58,Baixo,Não,Fevereiro
2012,2,Nordeste,PI,929,234,1163,0.61,Médio,Não,Fevereiro
2012,2,Nordeste,RN,976,225,1201,0.62,Médio,Não,Fevereiro
2012,2,Nordeste,SE,893,225,1118,0.64,Baixo,Não,Fevereiro
2012,2,Norte,AC,914,230,1144,0.58,Médio,Não,Fevereiro
2012,2,Norte,AM,922,217,1139,0.61,Médio,Não,Fevereiro
2012,2,Norte,AP,905,220,1125,0.55,Médio,Não,Fevereiro
2012,2,Norte,PA,921,231,1152,0.58,Médio,Não,Fevereiro
2012,2,Norte,RO,974,234,1208,0.59,Alto,Não,Fevereiro
2012,2,Norte,RR,962,218,1180,0.62,Alto,Não,Fevereiro
2012,2,Norte,TO,930,230,1160,0.65,Médio,Não,Fevereiro
2012,2,Sudeste,ES,3167,740,3907,0.66,Médio,Não,Fevereiro
2012,2,Sudeste,MG,3127,755,3882,0.7,Médio,Não,Fevereiro
2012,2,Sudeste,RJ,3097,706,3803,0.65,Alto,Não,Fevereiro
2012,2,Sudeste,SP,3077,767,3844,0.71,Alto,Não,Fevereiro
2012,2,Sul,PR,3394,827,4221,0.66,Baixo,Não,Fevereiro
2012,2,Sul,RS,3382,805,4187,0.69,Médio,Não,Fevereiro
2012,2,Sul,SC,3544,829,4373,0.68,Alto,Não,Fevereiro
2012,3,Centro-Oeste,DF,2630,664,3294,0.67,Médio,Não,Março
2012,3,Centro-Oeste,GO,2634,635,3269,0.68,Médio,Não,Março
2012,3,Centro-Oeste,MS,2522,659,3181,0.6,Médio,Não,Março
2012,3,Centro-Oeste,MT,2724,641,3365,0.64,Baixo,Não,Março
2012,3,Nordeste,AL,1057,263,1320,0.59,Alto,Não,Março
2012,3,Nordeste,BA,1006,243,1249,0.66,Alto,Não,Março
2012,3,Nordeste,CE,1077,255,1332,0.66,Médio,Não,Março
2012,3,Nordeste,MA,1064,262,1326,0.63,Médio,Não,Março
2012,3,Nordeste,PB,1087,252,1339,0.59,Alto,Não,Março
2012,3,Nordeste,PE,1013,257,1270,0.68,Baixo,Não,Março
2012,3,Nordeste,PI,1047,250,1297,0.6,Baixo,Não,Março
2012,3,Nordeste,RN,1074,256,1330,0.61,Médio,Não,Março
2012,3,Nordeste,SE,1068,268,1336,0.65,Baixo,Não,Março
2012,3,Norte,AC,1049,249,1298,0.63,Médio,Não,Março
2012,3,Norte,AM,1028,256,1284,0.62,Médio,Não,Março
2012,3,Norte,AP,1036,267,1303,0.64,Médio,Não,Março
2012,3,Norte,PA,1036,254,1290,0.62,Baixo,Não,Março
2012,3,Norte,RO,1086,265,1351,0.55,Médio,Não,Março
2012,3,Norte,RR,1065,246,1311,0.56,Médio,Não,Março
2012,3,Norte,TO,1054,258,1312,0.56,Baixo,Não,Março
2012,3,Sudeste,ES,3343,804,4147,0.74,Baixo,Não,Março
2012,3,Sudeste,MG,3450,818,4268,0.66,Médio,Não,Março
2012,3,Sudeste,RJ,3395,848,4243,0.65,Médio,Não,Março
2012,3,Sudeste,SP,3463,803,4266,0.64,Médio,Não,Março
2012,3,Sul,PR,4000,932,4932,0.63,Médio,Não,Março
2012,3,Sul,RS,3789,955,4744,0.67,Baixo,Não,Março
2012,3,Sul,SC,3704,934,4638,0.67,Alto,Não,Março
2012,4,Centro-Oeste,DF,2949,712,3661,0.68,Médio,Não,Abril
2012,4,Centro-Oeste,GO,2952,681,3633,0.61,Alto,Não,Abril
2012,4,Centro-Oeste,MS,2795,740,3535,0.63,Médio,Não,Abril
2012,4,Centro-Oeste,MT,2861,743,3604,0.69,Alto,Não,Abril
2012,4,Nordeste,AL,1134,276,1410,0.58,Baixo,Não,Abril
2012,4,Nordeste,BA,1194,274,1468,0.65,Alto,Não,Abril
2012,4,Nordeste,CE,1187,292,1479,0.6,Baixo,Não,Abril
2012,4,Nordeste,MA,1179,279,1458,0.63,Médio,Não,Abril
2012,4,Nordeste,PB,1189,286,1475,0.67,Médio,Não,Abril
2012,4,Nordeste,PE,1211,289,1500,0.62,Médio,Não,Abril
2012,4,Nordeste,PI,1161,294,1455,0.67,Baixo,Não,Abril
2012,4,Nordeste,RN,1151,288,1439,0.65,Médio,Não,Abril
2012,4,Nordeste,SE,1166,276,1442,0.61,Baixo,Não,Abril
2012,4,Norte,AC,1153,285,1438,0.57,Baixo,Não,Abril
